weekday;day;month;year;time;EA+ Geral (kWh);Sazonalidade;Periodo Tarifario;Energia;Energia Redes;Energia Total;Energia Redes Total;Total
Sat;2.0;1.0;2016.0;18:15;30.810000000000002;I;vazio;0.045;0.0225;1.39;0.69;2.08
Sat;2.0;1.0;2016.0;18:30;30.759999999999998;I;cheia;0.0605;0.0409;1.86;1.26;3.12
Sat;2.0;1.0;2016.0;18:45;30.86;I;cheia;0.0605;0.0409;1.87;1.26;3.13
Sat;2.0;1.0;2016.0;19:00;30.69;I;cheia;0.0605;0.0409;1.86;1.26;3.11
Sat;2.0;1.0;2016.0;19:15;30.800000000000004;I;cheia;0.0605;0.0409;1.86;1.26;3.12
Sat;2.0;1.0;2016.0;19:30;30.72;I;cheia;0.0605;0.0409;1.86;1.26;3.12
Sat;2.0;1.0;2016.0;19:45;30.78;I;cheia;0.0605;0.0409;1.86;1.26;3.12
Sat;2.0;1.0;2016.0;20:00;30.82;I;cheia;0.0605;0.0409;1.86;1.26;3.13
Sat;2.0;1.0;2016.0;20:15;30.770000000000003;I;cheia;0.0605;0.0409;1.86;1.26;3.12
Sat;2.0;1.0;2016.0;20:30;30.82;I;cheia;0.0605;0.0409;1.86;1.26;3.13
Sat;2.0;1.0;2016.0;20:45;30.89;I;cheia;0.0605;0.0409;1.87;1.26;3.13
Sat;2.0;1.0;2016.0;21:00;30.82;I;cheia;0.0605;0.0409;1.86;1.26;3.13
Sat;2.0;1.0;2016.0;21:15;30.79;I;cheia;0.0605;0.0409;1.86;1.26;3.12
Sat;2.0;1.0;2016.0;21:30;30.770000000000003;I;cheia;0.0605;0.0409;1.86;1.26;3.12
Sat;2.0;1.0;2016.0;21:45;30.770000000000003;I;cheia;0.0605;0.0409;1.86;1.26;3.12
Sat;2.0;1.0;2016.0;22:00;30.689999999999998;I;vazio;0.045;0.0225;1.38;0.69;2.07
Sat;2.0;1.0;2016.0;22:15;30.72;I;vazio;0.045;0.0225;1.38;0.69;2.07
Sat;2.0;1.0;2016.0;22:30;30.71;I;vazio;0.045;0.0225;1.38;0.69;2.07
Sat;2.0;1.0;2016.0;22:45;30.699999999999996;I;vazio;0.045;0.0225;1.38;0.69;2.07
Sat;2.0;1.0;2016.0;23:00;30.85;I;vazio;0.045;0.0225;1.39;0.69;2.08
Sat;2.0;1.0;2016.0;23:15;30.740000000000002;I;vazio;0.045;0.0225;1.38;0.69;2.07
Sat;2.0;1.0;2016.0;23:30;30.67;I;vazio;0.045;0.0225;1.38;0.69;2.07
Sat;2.0;1.0;2016.0;23:45;30.740000000000002;I;vazio;0.045;0.0225;1.38;0.69;2.07
Sun;3.0;1.0;2016.0;00:00;30.700000000000003;I;vazio;0.045;0.0225;1.38;0.69;2.07
Sun;3.0;1.0;2016.0;00:15;30.64;I;vazio;0.045;0.0225;1.38;0.69;2.07
Sun;3.0;1.0;2016.0;00:30;30.7;I;vazio;0.045;0.0225;1.38;0.69;2.07
Sun;3.0;1.0;2016.0;00:45;30.259999999999998;I;vazio;0.045;0.0225;1.36;0.68;2.04
Sun;3.0;1.0;2016.0;01:00;30.13;I;vazio;0.045;0.0225;1.36;0.68;2.03
Sun;3.0;1.0;2016.0;01:15;30.04;I;vazio;0.045;0.0225;1.35;0.68;2.03
Sun;3.0;1.0;2016.0;01:30;30.16;I;vazio;0.045;0.0225;1.36;0.68;2.04
Sun;3.0;1.0;2016.0;01:45;30.1;I;vazio;0.045;0.0225;1.35;0.68;2.03
Sun;3.0;1.0;2016.0;02:00;30.15;I;super-vazio;0.0444;0.0217;1.34;0.65;1.99
Sun;3.0;1.0;2016.0;02:15;30.03;I;super-vazio;0.0444;0.0217;1.33;0.65;1.98
Sun;3.0;1.0;2016.0;02:30;30.1;I;super-vazio;0.0444;0.0217;1.34;0.65;1.99
Sun;3.0;1.0;2016.0;02:45;30.08;I;super-vazio;0.0444;0.0217;1.34;0.65;1.99
Sun;3.0;1.0;2016.0;03:00;30.07;I;super-vazio;0.0444;0.0217;1.34;0.65;1.99
Sun;3.0;1.0;2016.0;03:15;30.089999999999996;I;super-vazio;0.0444;0.0217;1.34;0.65;1.99
Sun;3.0;1.0;2016.0;03:30;30.08;I;super-vazio;0.0444;0.0217;1.34;0.65;1.99
Sun;3.0;1.0;2016.0;03:45;30.019999999999996;I;super-vazio;0.0444;0.0217;1.33;0.65;1.98
Sun;3.0;1.0;2016.0;04:00;29.92;I;super-vazio;0.0444;0.0217;1.33;0.65;1.98
Sun;3.0;1.0;2016.0;04:15;30.2;I;super-vazio;0.0444;0.0217;1.34;0.66;2.0
Sun;3.0;1.0;2016.0;04:30;30.1;I;super-vazio;0.0444;0.0217;1.34;0.65;1.99
Sun;3.0;1.0;2016.0;04:45;30.19;I;super-vazio;0.0444;0.0217;1.34;0.66;2.0
Sun;3.0;1.0;2016.0;05:00;30.13;I;super-vazio;0.0444;0.0217;1.34;0.65;1.99
Sun;3.0;1.0;2016.0;05:15;30.09;I;super-vazio;0.0444;0.0217;1.34;0.65;1.99
